file	type	old_href	new_href	resolved_old_slug
troubleshooting/installation-and-launch-issues/api-ms-win-crt-runtime-missing.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/disk1-cab-has-invalid-digital-signature.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/disk1-cab-has-invalid-digital-signature.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/error-message-0xc0000005.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/error-message-0xc0000005.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/fails-to-launch.md	markdown	error-message-unable-to-detect-webgl.md	../software-crashes-and-errors/error-message-unable-to-detect-webgl.md	getting-help/troubleshooting/error-message-unable-to-detect-webgl
troubleshooting/installation-and-launch-issues/fails-to-launch.md	markdown	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/fails-to-launch.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/installation-and-launch-issues/fails-to-launch.md	content-ref	error-message-unable-to-detect-webgl.md	../software-crashes-and-errors/error-message-unable-to-detect-webgl.md	getting-help/troubleshooting/error-message-unable-to-detect-webgl
troubleshooting/installation-and-launch-issues/fails-to-launch.md	content-ref	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/fails-to-launch.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/installation-and-launch-issues/tablet-support.md	markdown	../../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/tablet-support.md	content-ref	../../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/will-not-install.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/installation-and-launch-issues/will-not-install.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/will-not-install.md	markdown	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/will-not-install.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/will-not-install.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/installation-and-launch-issues/will-not-install.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/installation-and-launch-issues/will-not-install.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/will-not-install.md	content-ref	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/installation-and-launch-issues/will-not-install.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/will-not-install.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/performance-issues/logic2-consuming-disk-space.md	markdown	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/performance-issues/logic2-consuming-disk-space.md	markdown	../../product/user-guide/using-logic/delete-data.md	../../logic-software/viewing-and-analyzing-data/delete-data.md	product/user-guide/using-logic/delete-data
troubleshooting/performance-issues/logic2-consuming-disk-space.md	content-ref	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/performance-issues/logic2-consuming-disk-space.md	content-ref	../../product/user-guide/using-logic/delete-data.md	../../logic-software/viewing-and-analyzing-data/delete-data.md	product/user-guide/using-logic/delete-data
troubleshooting/platform-specific-issues/centos-compatibility-issues.md	markdown	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/platform-specific-issues/centos-compatibility-issues.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/platform-specific-issues/centos-compatibility-issues.md	content-ref	../../product/logic-software/supported-operating-systems.md	../../logic-software/download-and-installation/supported-operating-systems.md	product/logic-software/supported-operating-systems
troubleshooting/platform-specific-issues/centos-compatibility-issues.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/platform-specific-issues/linux-permission-requirements-for-logic-software.md	markdown	../../product/logic-software/sw-installation.md	../../logic-software/download-and-installation/sw-installation.md	product/logic-software/sw-installation
troubleshooting/platform-specific-issues/linux-permission-requirements-for-logic-software.md	content-ref	../../product/logic-software/sw-installation.md	../../logic-software/download-and-installation/sw-installation.md	product/logic-software/sw-installation
troubleshooting/platform-specific-issues/sw-support-for-original-logic.md	markdown	../../../product/user-guide/using-logic/demo-mode.md	../../logic-software/capturing-data/demo-mode.md	product/user-guide/using-logic/demo-mode
troubleshooting/platform-specific-issues/sw-support-for-original-logic.md	content-ref	../../../product/user-guide/using-logic/demo-mode.md	../../logic-software/capturing-data/demo-mode.md	product/user-guide/using-logic/demo-mode
troubleshooting/software-crashes-and-errors/error-message-failed-to-load-extension.md	markdown	../../product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions.md	../../extensions-api/extensions/installing-extensions.md	product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions
troubleshooting/software-crashes-and-errors/error-message-failed-to-load-extension.md	content-ref	../../product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions.md	../../extensions-api/extensions/installing-extensions.md	product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions
troubleshooting/software-crashes-and-errors/error-message-unable-to-detect-webgl.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/software-crashes-and-errors/error-message-unable-to-detect-webgl.md	markdown	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/error-message-unable-to-detect-webgl.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/software-crashes-and-errors/error-message-unable-to-detect-webgl.md	content-ref	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	markdown	error-message-unable-to-detect-webgl.md	./error-message-unable-to-detect-webgl.md	getting-help/troubleshooting/error-message-unable-to-detect-webgl
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	markdown	limitations-of-logic-pro-usb2.md	../device-connection-issues/limitations-of-logic-pro-usb2.md	getting-help/troubleshooting/limitations-of-logic-pro-usb2
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	markdown	usb-driver-problem.md	../device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	markdown	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	content-ref	error-message-unable-to-detect-webgl.md	./error-message-unable-to-detect-webgl.md	getting-help/troubleshooting/error-message-unable-to-detect-webgl
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	content-ref	limitations-of-logic-pro-usb2.md	../device-connection-issues/limitations-of-logic-pro-usb2.md	getting-help/troubleshooting/limitations-of-logic-pro-usb2
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	content-ref	usb-driver-problem.md	../device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/software-crashes-and-errors/logic-2-error-messages.md	content-ref	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	fails-to-launch.md	../installation-and-launch-issues/fails-to-launch.md	getting-help/troubleshooting/fails-to-launch
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	error-function-device2-setupdevice.md	../device-connection-issues/error-function-device2-setupdevice.md	getting-help/troubleshooting/error-function-device2-setupdevice
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/software-crashes-and-errors/software-has-crashed.md	markdown	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	fails-to-launch.md	../installation-and-launch-issues/fails-to-launch.md	getting-help/troubleshooting/fails-to-launch
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	error-function-device2-setupdevice.md	../device-connection-issues/error-function-device2-setupdevice.md	getting-help/troubleshooting/error-function-device2-setupdevice
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/software-crashes-and-errors/software-has-crashed.md	content-ref	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
tutorials-learning/concepts/what-is-a-glitch.md	markdown	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
tutorials-learning/concepts/what-is-a-glitch.md	content-ref	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
tutorials-learning/concepts/what-is-data-bandwidth-can-i-reduce-this-in-logic.md	markdown	../../getting-help/troubleshooting/device-not-able-to-keep-up.md	../../troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
tutorials-learning/concepts/what-is-data-bandwidth-can-i-reduce-this-in-logic.md	content-ref	../../getting-help/troubleshooting/device-not-able-to-keep-up.md	../../troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
tutorials-learning/concepts/what-is-ram.md	markdown	../../getting-help/troubleshooting/technical-faq/automate-long-captures.md	../../logic-software/capturing-data/automate-long-captures.md	getting-help/troubleshooting/technical-faq/automate-long-captures
tutorials-learning/concepts/what-is-ram.md	content-ref	../../getting-help/troubleshooting/technical-faq/automate-long-captures.md	../../logic-software/capturing-data/automate-long-captures.md	getting-help/troubleshooting/technical-faq/automate-long-captures
